lexical_similarity_score,min_edit_distance_to_brand_domain,homoglyph_similarity_score,brand_token_in_subdomain,brand_token_in_path,brand_not_in_registered_domain,subdomain_depth,dns_check_pass,dns_resolves_to_ip,cname_exists,cname_chain_length,nameserver_reputation_score,passive_dns_first_seen_days,domain_age_days,domain_expiry_days,registrar_reputation_score,asn_reputation_score,ip_seen_with_many_brands,https_enabled,ssl_valid,cert_age_days,ct_log_first_seen_days,url_fetch_success,redirect_count,redirect_cross_domain_count,page_render_success,has_login_form,has_password_input,form_action_external,logo_detected,logo_brand_matches_target_brand,logo_brand_domain_mismatch,favicon_similarity_score,logo_similarity_score,html_dom_similarity_score,high_lexical_similarity,page_fetch_success,no_login_form,no_brand_visual_claim,brand_token_or_logo_present,visual_brand_domain_mismatch,same_html_hash_domain_count_7d,suspected_inactive,suspected_active_infra,suspected_active_no_phish_evidence,phishing,phishing_campaign,validation_status,validation_reason,extraction_status,dns_status,rdap_status,whois_status,http_status,tls_status,page_status,label
0.666667,2,0.666667,0,0,1,0,1,1,0,0,6,-1,2915,372,6,-1,0,1,1,40,-1,1,2,0,1,1,0,0,1,0,0,0.5625,0.0,0.5625,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,2674,248,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5938,0.0,0.5781,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,4950,163,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5938,0.0,0.5781,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.5,1,0.5,0,0,1,2,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,264,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.75,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,rate_limited,success,success,success,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,2674,248,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5625,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,8,-1,4950,163,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5625,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,6,-1,4642,471,4,6,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5,0.0,0.4375,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.571429,2,0.571429,0,0,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5312,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,rate_limited,success,http_403,invalid,success,0
0.545455,2,0.545455,0,0,1,1,1,1,0,0,6,-1,9409,87,8,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5625,0,0,0,1,0,0,2,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.545455,2,0.545455,0,0,1,1,1,1,0,0,8,-1,2575,347,8,-1,0,1,1,40,-1,1,0,0,1,0,0,0,0,0,0,0.5625,0.0,0.5469,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,1,1,1,1,0,0,8,-1,4505,607,8,-1,0,1,1,58,-1,1,0,0,1,0,0,0,0,0,0,0.5,0.0,0.3906,1,1,1,1,0,0,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,partial,success,unavailable,success,success,success,success,0
0.514286,3,0.514286,0,0,1,1,1,1,0,0,8,-1,1579,247,6,-1,0,1,1,174,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.5,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.551724,3,0.551724,0,0,1,1,1,1,0,0,8,-1,1579,247,6,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.4844,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,0,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5938,0.0,0.5781,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,rate_limited,success,http_403,invalid,success,0
0.85,0,0.85,0,0,0,2,1,1,0,0,8,-1,2643,279,6,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5938,0.0,0.6406,1,0,0,1,0,0,14,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,0,0,2,1,1,0,0,8,-1,2643,279,6,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5938,0.0,0.6406,1,0,0,1,0,0,14,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,1,0,2,1,1,0,0,8,-1,2643,279,6,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5938,0.0,0.6406,1,0,0,1,0,0,14,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.461538,3,0.461538,0,0,1,1,1,1,0,0,8,-1,18,347,4,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.4844,0,0,0,1,0,0,220,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,8,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5938,0.0,0.6406,1,0,0,1,0,0,14,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,rate_limited,error,http_403,invalid,success,0
0.545455,3,0.545455,0,0,1,0,1,1,0,0,6,-1,1581,245,6,-1,0,1,1,31,-1,0,1,0,0,1,0,0,0,0,0,0.5,0.0,0.4688,0,0,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_404,success,success,0
0.545455,3,0.545455,0,0,1,0,1,1,0,0,6,-1,1581,245,6,-1,0,1,1,31,-1,0,1,0,0,1,0,0,0,0,0,0.5,0.0,0.4688,0,0,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_404,success,success,0
0.5,2,0.5,0,0,1,1,1,1,0,0,8,-1,276,89,8,6,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5938,0,0,0,1,0,0,14,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5,2,0.5,0,0,1,1,1,1,0,0,8,-1,276,89,8,6,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5938,0,0,0,1,0,0,14,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5,2,0.5,0,0,1,1,1,1,0,0,8,-1,276,89,8,6,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5938,0,0,0,1,0,0,14,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5,2,0.5,0,0,1,1,1,1,0,0,8,-1,276,89,8,6,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5938,0,0,0,1,0,0,14,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5,2,0.5,0,0,1,1,1,1,0,0,8,-1,276,89,8,6,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5938,0,0,0,1,0,0,14,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5,2,0.5,0,0,1,1,1,1,0,0,8,-1,276,89,8,6,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5938,0,0,0,1,0,0,14,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5,2,0.5,0,0,1,1,1,1,0,0,8,-1,276,89,8,6,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5938,0,0,0,1,0,0,14,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5,2,0.5,0,0,1,1,1,1,0,0,8,-1,276,89,8,6,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5938,0,0,0,1,0,0,14,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5,2,0.5,0,0,1,1,1,1,0,0,8,-1,276,89,8,6,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5938,0,0,0,1,0,0,14,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5,2,0.5,0,0,1,1,1,1,0,0,8,-1,276,89,8,6,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5938,0,0,0,1,0,0,14,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5,2,0.5,0,0,1,1,1,1,0,0,8,-1,276,89,8,6,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5938,0,0,0,1,0,0,14,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.941176,0,0.941176,0,0,0,0,1,1,0,0,6,-1,2884,38,8,-1,0,1,1,48,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,error,success,empty,0
0.941176,0,0.941176,0,0,0,0,1,1,0,0,6,-1,280,85,8,-1,0,1,1,38,-1,1,1,0,1,0,0,0,0,0,1,0.0,0.0,0.5312,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.941176,0,0.941176,0,0,0,0,1,1,0,0,6,-1,396,334,6,-1,0,1,1,30,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.5625,1,1,1,1,0,0,17,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.941176,0,0.941176,0,0,0,0,1,1,0,0,8,-1,5647,197,8,-1,0,1,0,-1,-1,1,2,1,1,1,0,1,1,0,0,0.0,0.0,0.5,1,1,0,1,0,0,1,0,0,0,0,0,suspected_unconfirmed,high lexical similarity but insufficient phishing evidence,partial,success,success,skipped,success,invalid,success,0
0.941176,0,0.941176,0,0,0,0,1,1,0,0,6,-1,5299,180,4,-1,0,1,1,19,-1,1,1,0,1,0,0,0,0,0,1,0.0,0.0,0.5625,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,320,45,8,-1,1,1,1,319,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1,1,1,1,0,0,17,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.75,1,0.875,0,0,1,0,1,1,0,0,6,-1,3317,335,6,-1,0,1,1,7,-1,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0.4688,1,1,1,1,0,0,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.75,1,0.875,0,0,1,0,1,1,0,0,6,-1,7735,300,8,8,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.0,0.0,0.5469,1,0,0,1,0,0,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.75,2,0.75,0,0,1,0,1,1,0,0,6,-1,2220,336,8,-1,1,1,1,107,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.5625,1,1,1,1,0,0,17,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.75,2,0.75,0,0,1,0,1,1,0,0,6,-1,8180,221,8,8,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,error,error,empty,0
0.75,1,0.875,0,0,1,0,1,1,0,0,4,-1,4140,243,4,6,1,1,1,320,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_436,success,empty,0
1.0,0,1.0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,6,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,rate_limited,error,error,error,empty,0
1.0,0,1.0,0,0,0,0,1,1,0,0,6,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5625,1,0,1,1,0,0,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,unavailable,success,http_403,invalid,success,0
1.0,0,1.0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,25,-1,1,2,1,1,0,0,0,0,0,0,0.0,0.0,0.4688,1,1,1,1,0,0,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,partial,success,rate_limited,success,success,success,success,0
1.0,0,1.0,0,0,0,0,1,1,0,0,6,-1,-1,-1,6,-1,0,1,0,-1,-1,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.375,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,partial,success,unavailable,success,success,invalid,success,1
0.857143,0,0.857143,1,0,1,1,1,1,0,0,4,-1,4702,46,8,6,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.75,0.0,0.6406,1,0,0,1,0,0,220,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.857143,0,0.857143,1,0,1,1,1,1,0,0,4,-1,3966,52,6,6,0,1,1,57,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.6406,1,1,1,1,0,0,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.857143,0,0.857143,1,0,1,1,1,1,0,0,4,-1,782,313,6,6,1,1,1,28,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_436,success,empty,0
1.0,0,1.0,1,0,1,1,1,1,0,0,4,-1,1023,34,6,6,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_436,invalid,empty,0
1.0,0,1.0,0,0,0,1,1,1,0,0,-1,-1,-1,-1,-1,8,1,1,0,-1,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.6875,1,1,1,1,0,0,17,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,partial,success,rate_limited,error,success,invalid,success,0
0.933333,0,0.933333,0,0,0,0,1,1,0,0,4,-1,657,73,8,-1,0,1,1,56,-1,1,1,0,1,0,0,0,0,0,0,0.6562,0.0,0.5781,1,1,1,1,0,0,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.947368,0,0.947368,0,0,0,0,1,1,0,0,6,-1,148,217,8,-1,1,1,1,147,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.6562,1,1,1,1,0,0,17,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
1.0,0,1.0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,8,1,1,1,165,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.6562,1,1,1,1,0,0,17,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,partial,success,rate_limited,error,success,success,success,0
1.0,0,1.0,0,0,0,0,1,1,0,0,6,-1,6992,313,6,-1,0,1,1,33,-1,1,0,0,1,0,0,0,1,1,1,0.625,0.0,0.5625,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.96,0,0.96,0,0,0,0,1,1,0,0,8,-1,340,25,8,-1,0,1,1,47,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.6094,1,1,1,1,0,0,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
1.0,0,1.0,0,0,0,0,1,1,0,0,6,-1,511,219,8,-1,1,1,1,142,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.6562,1,1,1,1,0,0,17,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
1.0,0,1.0,0,0,0,1,1,1,0,0,-1,-1,-1,-1,-1,8,1,1,0,-1,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.6875,1,1,1,1,0,0,17,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,partial,success,rate_limited,error,success,invalid,success,0
1.0,0,1.0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,1,0,0,1,1,0,0,1,0,1,0.0,0.0,0.5312,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,partial,success,rate_limited,success,success,error,success,1
1.0,0,1.0,0,0,0,1,1,1,0,0,6,-1,9400,96,8,-1,0,1,1,47,-1,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.6562,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
1.0,0,1.0,0,0,0,0,1,1,0,0,6,-1,4953,241,6,6,0,0,0,-1,-1,1,0,0,1,0,0,0,0,0,1,0.5938,0.0,0.5938,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,partial,success,success,skipped,success,error,success,1
1.0,0,1.0,0,0,0,0,1,1,0,0,6,-1,1051,8811,6,6,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,error,error,empty,0
1.0,0,1.0,0,0,0,0,1,1,0,0,6,-1,8983,185,6,8,0,1,0,-1,-1,1,2,1,1,0,0,0,0,0,0,0.5625,0.0,0.5781,1,1,1,1,0,0,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,partial,success,success,skipped,success,invalid,success,0
1.0,0,1.0,0,0,0,0,1,1,0,0,6,-1,4619,129,6,8,0,1,1,171,-1,1,1,0,1,0,0,0,1,0,1,0.6562,0.0,0.5469,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
1.0,0,1.0,0,0,0,1,1,1,0,0,6,-1,8450,316,4,8,1,1,0,-1,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.6875,1,1,1,1,0,0,17,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,partial,success,unavailable,success,success,invalid,success,0
1.0,0,1.0,0,0,0,1,1,1,0,0,6,-1,2391,166,4,6,0,1,1,64,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.5625,1,1,1,1,0,0,2,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
1.0,0,1.0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,208,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.6562,1,1,1,1,0,0,17,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,partial,success,rate_limited,success,success,success,success,0
0.933333,0,0.933333,0,0,0,0,1,1,0,0,6,-1,103,262,4,-1,0,1,1,20,-1,1,0,0,1,0,0,0,1,0,1,0.0,0.0,0.5469,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.933333,0,0.933333,1,0,1,1,1,1,0,0,6,-1,5690,154,6,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,error,error,empty,0
0.875,0,0.875,1,0,1,1,1,1,0,0,4,-1,6006,203,8,6,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_436,invalid,empty,0
0.857143,0,0.857143,1,0,1,1,1,1,0,0,4,-1,3880,138,8,6,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_436,invalid,empty,0
1.0,0,1.0,0,0,0,0,1,1,0,0,6,-1,246,119,8,-1,1,1,1,246,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.6562,1,1,1,1,0,0,17,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,1,0,1,1,1,1,0,0,6,-1,7859,176,8,-1,0,1,1,48,-1,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.6094,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
1.0,0,1.0,0,0,0,0,1,1,0,0,6,-1,1585,241,6,8,1,1,1,155,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1,1,1,1,0,0,17,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
1.0,0,1.0,0,0,0,0,1,1,0,0,6,-1,-1,-1,6,-1,0,1,0,-1,-1,0,1,1,0,0,0,0,0,0,1,0.0,0.0,0.0,1,0,1,0,1,1,1,0,1,0,1,0,phishing,visual brand match on unauthorized domain,partial,success,unavailable,success,http_409,invalid,success,1
0.903226,0,0.903226,0,0,0,0,1,1,0,0,6,-1,104,261,8,8,1,1,1,103,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.6562,1,1,1,1,0,0,17,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
1.0,0,1.0,0,0,0,0,1,1,0,0,6,-1,333,32,8,-1,1,1,1,332,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.6562,1,1,1,1,0,0,17,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
1.0,0,1.0,0,0,0,1,1,1,0,0,-1,-1,-1,-1,-1,8,1,1,0,-1,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.6875,1,1,1,1,0,0,17,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,partial,success,rate_limited,error,success,invalid,success,0
1.0,0,1.0,0,0,0,0,1,1,0,0,6,-1,7871,163,6,8,1,1,1,174,-1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.4531,1,1,1,1,0,0,17,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.933333,0,0.933333,1,0,1,2,1,1,0,0,8,-1,484,246,4,-1,0,1,0,-1,-1,1,0,0,1,1,0,0,0,0,1,0.0,0.0,0.5625,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,partial,success,success,skipped,success,invalid,success,1
0.933333,0,0.933333,1,0,1,2,1,1,0,0,6,-1,5690,154,6,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,error,error,empty,0
0.857143,0,0.857143,1,0,1,2,1,1,0,0,4,-1,782,313,6,6,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_436,invalid,empty,0
0.857143,0,0.857143,1,0,1,2,1,1,0,0,4,-1,7748,652,4,6,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_436,invalid,empty,0
0.85,0,0.85,1,0,1,2,1,1,0,0,6,-1,3413,239,6,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,error,error,empty,0
0.85,0,0.85,1,0,1,2,1,1,0,0,6,-1,6933,372,6,6,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0.5312,0.0,0.5,1,0,0,1,0,0,1,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
