lexical_similarity_score,min_edit_distance_to_brand_domain,homoglyph_similarity_score,brand_token_in_subdomain,brand_token_in_path,brand_not_in_registered_domain,subdomain_depth,dns_check_pass,dns_resolves_to_ip,cname_exists,cname_chain_length,nameserver_reputation_score,passive_dns_first_seen_days,domain_age_days,domain_expiry_days,registrar_reputation_score,asn_reputation_score,ip_seen_with_many_brands,https_enabled,ssl_valid,cert_age_days,ct_log_first_seen_days,url_fetch_success,redirect_count,redirect_cross_domain_count,page_render_success,has_login_form,has_password_input,form_action_external,logo_detected,logo_brand_matches_target_brand,logo_brand_domain_mismatch,favicon_hash_matches_target_brand,favicon_hash_matches_known_phish,html_dom_hash_matches_known_phish,high_lexical_similarity,page_fetch_success,no_login_form,no_brand_visual_claim,brand_token_or_logo_present,visual_brand_domain_mismatch,same_html_hash_domain_count_7d,suspected_inactive,suspected_active_infra,suspected_active_no_phish_evidence,phishing,phishing_campaign,validation_status,validation_reason,extraction_status,dns_status,rdap_status,whois_status,http_status,tls_status,page_status,label
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,1125,336,6,-1,1,1,0,-1,-1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,118,0,0,0,0,0,suspected_unconfirmed,high lexical similarity but insufficient phishing evidence,partial,success,success,skipped,success,invalid,success,0
0.315789,2,0.421053,0,0,1,0,1,1,0,0,6,-1,30,335,6,-1,0,1,0,-1,-1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,455,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,invalid,success,0
0.5,2,0.5,0,0,1,0,1,1,0,0,6,-1,25,340,4,-1,1,1,1,19,-1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.5,2,0.5,0,0,1,0,1,1,0,0,6,-1,5667,177,6,-1,1,1,0,-1,-1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,invalid,success,0
0.416667,1,0.416667,0,0,1,0,1,1,0,0,6,-1,26,339,4,-1,0,1,1,25,-1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.521739,2,0.521739,0,0,1,0,1,1,0,0,6,-1,3678,339,8,-1,1,1,1,62,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.3,2,0.3,0,0,1,0,1,1,0,0,6,-1,34,331,4,-1,1,1,0,-1,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,invalid,success,0
0.588235,3,0.588235,0,0,1,0,1,1,0,0,8,-1,34,331,6,8,0,1,1,34,-1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.608696,2,0.608696,0,0,1,0,1,1,0,0,6,-1,26,339,6,-1,1,1,1,25,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.540541,2,0.540541,0,0,1,0,1,1,0,0,6,-1,26,339,6,-1,1,0,0,-1,-1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,error,success,0
0.454545,4,0.454545,0,0,1,0,1,1,0,0,8,-1,30,335,4,-1,0,1,1,30,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,161,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.666667,2,0.666667,0,0,1,0,1,1,0,0,8,-1,30,335,4,-1,1,1,1,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,error,success,empty,0
0.571429,1,0.571429,0,0,1,0,1,1,0,0,6,-1,34,331,4,-1,1,1,1,33,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,error,success,empty,0
0.645161,2,0.645161,0,0,1,0,1,1,0,0,6,-1,391,339,4,-1,1,1,1,26,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,421,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.571429,3,0.571429,0,0,1,0,1,1,0,0,8,-1,34,331,4,-1,0,1,1,34,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,error,success,empty,0
0.285714,2,0.380952,0,0,1,0,1,1,0,0,6,-1,34,331,6,-1,0,1,1,27,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.571429,3,0.571429,0,0,1,0,1,1,0,0,6,-1,26,339,6,-1,0,1,1,26,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,8,-1,391,339,6,-1,1,1,1,22,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.347826,2,0.434783,0,0,1,0,1,1,0,0,8,-1,205,160,4,-1,0,1,1,81,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,17,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.526316,2,0.526316,0,0,1,0,1,1,0,0,6,-1,25,340,6,-1,0,0,0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,error,success,0
0.315789,1,0.421053,0,0,1,0,1,1,0,0,6,-1,34,331,4,-1,1,1,1,34,-1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,455,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.48,2,0.48,0,0,1,0,1,1,0,0,8,-1,27,338,8,-1,1,1,1,27,-1,1,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.5,2,0.5,0,0,1,0,1,1,0,0,6,-1,26,339,6,-1,1,1,1,25,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.315789,2,0.315789,0,0,1,0,1,1,0,0,6,-1,34,331,4,-1,0,1,1,34,-1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,455,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.315789,2,0.421053,0,0,1,0,1,1,0,0,8,-1,25,340,4,-1,0,1,1,25,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.47619,2,0.47619,0,0,1,0,1,1,0,0,6,-1,34,331,8,-1,1,1,1,33,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.529412,2,0.529412,0,0,1,0,1,1,0,0,6,-1,141,224,6,-1,1,1,1,72,-1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.285714,3,0.357143,0,0,1,0,1,1,0,0,6,-1,26,339,4,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,error,error,empty,0
0.380952,3,0.380952,0,0,1,0,1,1,0,0,8,-1,34,331,4,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,error,error,empty,0
0.466667,2,0.466667,0,0,1,0,1,1,0,0,6,-1,391,339,6,-1,1,1,0,-1,-1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,118,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,8095,305,4,-1,1,1,1,55,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2223,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,57,674,-1,-1,0,1,1,27,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,201,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,success,success,0
0.615385,3,0.615385,0,0,1,0,1,1,0,0,6,-1,393,337,4,-1,1,1,1,28,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,421,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.564103,3,0.564103,0,0,1,0,1,1,0,0,6,-1,757,338,8,-1,1,1,1,14,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.4,3,0.4,0,0,1,0,1,1,0,0,8,-1,34,331,6,8,0,1,1,34,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,6,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.6,2,0.6,0,0,1,0,1,1,0,0,8,-1,26,339,4,-1,0,1,1,23,-1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.526316,2,0.526316,0,0,1,0,1,1,0,0,8,-1,25,340,4,8,0,1,1,25,-1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.5,2,0.5,0,0,1,0,1,1,0,0,6,-1,30,335,4,-1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,error,invalid,empty,0
0.85,0,0.85,0,0,0,0,1,1,0,0,8,-1,29,336,4,8,0,1,1,26,-1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.529412,3,0.529412,0,0,1,0,1,1,0,0,6,-1,4409,339,6,6,0,1,0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,invalid,success,0
0.4,3,0.4,0,0,1,0,1,1,0,0,8,-1,25,340,4,6,0,1,1,25,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,161,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.823529,1,0.823529,0,0,1,0,1,1,0,0,6,-1,26,339,6,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,error,error,empty,0
0.384615,3,0.384615,0,0,1,0,1,1,0,0,8,-1,25,340,4,6,0,1,1,25,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,201,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,success,success,0
0.416667,3,0.416667,0,0,1,0,1,1,0,0,8,-1,34,331,8,8,0,1,1,34,-1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.615385,3,0.615385,0,0,1,0,1,1,0,0,6,-1,4044,339,6,6,0,1,1,52,-1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.608696,3,0.608696,0,0,1,0,1,1,0,0,6,-1,5142,336,6,-1,1,1,1,76,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,201,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,26,339,8,8,1,1,1,25,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2223,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.454545,3,0.454545,0,0,1,0,1,1,0,0,6,-1,34,331,4,8,1,1,1,293,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.580645,3,0.580645,0,0,1,0,1,1,0,0,6,-1,756,339,8,6,0,1,0,-1,-1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,invalid,success,0
0.47619,2,0.47619,0,0,1,0,1,1,0,0,6,-1,25,340,6,-1,1,1,1,25,-1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.454545,2,0.454545,0,0,1,0,1,1,0,0,6,-1,30,335,4,6,1,1,1,24,-1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.529412,4,0.529412,0,0,1,0,1,1,0,0,6,-1,26,339,4,4,0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_436,error,empty,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,25,340,4,8,1,1,1,25,-1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.48,1,0.48,0,0,1,0,1,1,0,0,6,-1,26,339,8,6,0,1,1,25,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,53,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.72,1,0.72,0,0,1,0,1,1,0,0,8,-1,187,178,6,8,0,1,1,26,-1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,2,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.421053,2,0.421053,0,0,1,0,1,1,0,0,6,-1,34,331,6,-1,0,1,1,34,-1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,8,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.666667,1,0.666667,0,0,1,0,1,1,0,0,8,-1,25,340,4,6,0,1,1,25,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,161,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.555556,3,0.555556,0,0,1,0,1,1,0,0,6,-1,34,331,8,8,1,1,1,34,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.428571,2,0.428571,0,0,1,0,1,1,0,0,8,-1,391,339,6,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,error,error,empty,0
0.333333,4,0.333333,0,0,1,0,1,1,0,0,6,-1,33,332,6,6,0,1,1,33,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,421,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.461538,2,0.461538,0,0,1,0,1,1,0,0,6,-1,391,339,6,-1,1,0,0,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,error,success,0
0.571429,1,0.571429,0,0,1,0,1,1,0,0,6,-1,26,339,4,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,invalid,empty,0
0.3,2,0.4,0,0,1,0,1,1,0,0,6,-1,26,339,6,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,error,error,empty,0
0.315789,2,0.421053,0,0,1,0,1,1,0,0,6,-1,26,339,6,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,56,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,invalid,success,0
0.5625,2,0.5625,0,0,1,0,1,1,0,0,6,-1,771,324,4,-1,0,1,0,-1,-1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,8,-1,25,340,4,-1,0,1,1,25,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,12,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_404,success,success,0
0.486486,1,0.486486,0,0,1,0,1,1,0,0,6,-1,25,340,8,-1,1,1,1,25,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.434783,3,0.434783,0,0,1,0,1,1,0,0,6,-1,391,339,8,8,1,1,1,25,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.538462,2,0.538462,0,0,1,0,1,1,0,0,6,-1,390,340,4,-1,1,1,1,25,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,421,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.5,4,0.5,0,0,1,0,1,1,0,0,6,-1,26,339,6,-1,0,1,1,2,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,25,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.47619,2,0.47619,0,0,1,0,1,1,0,0,6,-1,25,340,6,-1,0,1,1,16,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,26,339,8,6,1,1,1,24,-1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.5,3,0.5,0,0,1,0,1,1,0,0,8,-1,25,340,4,-1,0,1,1,25,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,error,success,empty,0
0.428571,3,0.428571,0,0,1,0,1,1,0,0,6,-1,33,332,4,-1,1,1,1,33,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,26,339,6,-1,1,1,1,26,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,201,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,success,success,0
0.465116,2,0.465116,0,0,1,0,1,1,0,0,6,-1,30,1066,8,-1,1,1,1,30,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,error,success,empty,0
0.85,0,0.85,0,0,0,0,1,1,0,0,8,-1,26,339,6,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,error,error,empty,0
0.580645,3,0.580645,0,0,1,0,1,1,0,0,6,-1,5865,344,8,-1,0,1,1,25,-1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.857143,0,0.857143,0,0,0,0,1,1,0,0,6,-1,33,332,4,-1,1,1,1,33,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2223,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,partial,success,unavailable,success,success,success,success,0
0.545455,4,0.545455,0,0,1,0,1,1,0,0,6,-1,34,331,6,-1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_530,invalid,success,0
0.666667,3,0.666667,0,0,1,0,1,1,0,0,6,-1,26,705,6,-1,0,1,1,26,-1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.315789,2,0.421053,0,0,1,0,1,1,0,0,8,-1,30,335,6,-1,0,1,1,30,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,33,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.6,2,0.6,0,0,1,0,1,1,0,0,8,-1,391,339,4,8,0,1,1,13,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,error,success,empty,0
0.5,2,0.5,0,0,1,0,1,1,0,0,6,-1,1122,705,6,-1,0,1,1,48,-1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.315789,2,0.315789,0,0,1,0,1,1,0,0,6,-1,30,335,4,-1,1,1,1,30,-1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,455,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.5,1,0.5,0,0,1,0,1,1,0,0,6,-1,391,339,6,-1,1,1,0,-1,-1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,118,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,invalid,success,0
0.47619,2,0.47619,0,0,1,0,1,1,0,0,6,-1,391,339,6,-1,1,0,0,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,error,success,0
0.583333,3,0.583333,0,0,1,0,1,1,0,0,6,-1,1490,336,4,-1,1,1,1,29,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,421,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.421053,2,0.421053,0,0,1,0,1,1,0,0,8,-1,34,331,6,-1,0,1,1,34,-1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.533333,3,0.533333,0,0,1,0,1,1,0,0,6,-1,2586,336,8,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,error,error,empty,0
